Year,Age,Lifecycle_Stage,Risk_Aversion,Equity_Allocation,Bonds_Allocation,Cash_Allocation,cfg_id
0,30,young_family,0.2,0.7,0.25000000000000006,0.05,CFG_OT
1,31,young_family,0.21000000000000002,0.69,0.26000000000000006,0.05,CFG_OT
2,32,young_family,0.22,0.68,0.26999999999999996,0.05,CFG_OT
3,33,young_family,0.23,0.67,0.27999999999999997,0.05,CFG_OT
4,34,young_family,0.24,0.66,0.29,0.05,CFG_OT
5,35,mid_career,0.25,0.65,0.3,0.05,CFG_OT
6,36,mid_career,0.27,0.64,0.31,0.05,CFG_OT
7,37,mid_career,0.29,0.63,0.32,0.05,CFG_OT
8,38,mid_career,0.31,0.62,0.33,0.05,CFG_OT
9,39,mid_career,0.32999999999999996,0.61,0.34,0.05,CFG_OT
10,40,mid_career,0.35,0.6,0.35000000000000003,0.05,CFG_OT
11,41,mid_career,0.37,0.59,0.36000000000000004,0.05,CFG_OT
12,42,mid_career,0.39,0.58,0.37000000000000005,0.05,CFG_OT
13,43,mid_career,0.41,0.57,0.38000000000000006,0.05,CFG_OT
14,44,mid_career,0.43,0.56,0.38999999999999996,0.05,CFG_OT
15,45,mid_career,0.45,0.55,0.39999999999999997,0.05,CFG_OT
16,46,mid_career,0.47000000000000003,0.54,0.41,0.05,CFG_OT
17,47,mid_career,0.49000000000000005,0.53,0.42,0.05,CFG_OT
18,48,mid_career,0.51,0.52,0.43,0.05,CFG_OT
19,49,mid_career,0.53,0.51,0.44,0.05,CFG_OT
20,50,pre_retirement,0.55,0.5,0.45,0.05,CFG_OT
21,51,pre_retirement,0.5700000000000001,0.49,0.46,0.05,CFG_OT
22,52,pre_retirement,0.5900000000000001,0.48,0.47000000000000003,0.05,CFG_OT
23,53,pre_retirement,0.61,0.47,0.48000000000000004,0.05,CFG_OT
24,54,pre_retirement,0.63,0.46,0.49000000000000005,0.05,CFG_OT
25,55,pre_retirement,0.65,0.45,0.5,0.05,CFG_OT
26,56,pre_retirement,0.67,0.44,0.51,0.05,CFG_OT
27,57,pre_retirement,0.6900000000000001,0.43,0.52,0.05,CFG_OT
28,58,pre_retirement,0.71,0.42,0.53,0.05,CFG_OT
29,59,pre_retirement,0.73,0.41,0.54,0.05,CFG_OT
30,60,pre_retirement,0.75,0.4,0.5499999999999999,0.05,CFG_OT
31,61,pre_retirement,0.77,0.39,0.5599999999999999,0.05,CFG_OT
32,62,pre_retirement,0.79,0.38,0.57,0.05,CFG_OT
33,63,pre_retirement,0.8099999999999999,0.37,0.58,0.05,CFG_OT
34,64,pre_retirement,0.83,0.36,0.59,0.05,CFG_OT
35,65,retirement,0.85,0.35,0.6,0.05,CFG_OT
36,66,retirement,0.86,0.34,0.6099999999999999,0.05,CFG_OT
37,67,retirement,0.87,0.33,0.6199999999999999,0.05,CFG_OT
38,68,retirement,0.88,0.32,0.6299999999999999,0.05,CFG_OT
39,69,retirement,0.89,0.31,0.6399999999999999,0.05,CFG_OT
0,30,young_family,0.2,0.7,0.25000000000000006,0.05,CFG_OU
1,31,young_family,0.21000000000000002,0.69,0.26000000000000006,0.05,CFG_OU
2,32,young_family,0.22,0.68,0.26999999999999996,0.05,CFG_OU
3,33,young_family,0.23,0.67,0.27999999999999997,0.05,CFG_OU
4,34,young_family,0.24,0.66,0.29,0.05,CFG_OU
5,35,mid_career,0.25,0.65,0.3,0.05,CFG_OU
6,36,mid_career,0.27,0.64,0.31,0.05,CFG_OU
7,37,mid_career,0.29,0.63,0.32,0.05,CFG_OU
8,38,mid_career,0.31,0.62,0.33,0.05,CFG_OU
9,39,mid_career,0.32999999999999996,0.61,0.34,0.05,CFG_OU
10,40,mid_career,0.35,0.6,0.35000000000000003,0.05,CFG_OU
11,41,mid_career,0.37,0.59,0.36000000000000004,0.05,CFG_OU
12,42,mid_career,0.39,0.58,0.37000000000000005,0.05,CFG_OU
13,43,mid_career,0.41,0.57,0.38000000000000006,0.05,CFG_OU
14,44,mid_career,0.43,0.56,0.38999999999999996,0.05,CFG_OU
15,45,mid_career,0.45,0.55,0.39999999999999997,0.05,CFG_OU
16,46,mid_career,0.47000000000000003,0.54,0.41,0.05,CFG_OU
17,47,mid_career,0.49000000000000005,0.53,0.42,0.05,CFG_OU
18,48,mid_career,0.51,0.52,0.43,0.05,CFG_OU
19,49,mid_career,0.53,0.51,0.44,0.05,CFG_OU
20,50,pre_retirement,0.55,0.5,0.45,0.05,CFG_OU
21,51,pre_retirement,0.5700000000000001,0.49,0.46,0.05,CFG_OU
22,52,pre_retirement,0.5900000000000001,0.48,0.47000000000000003,0.05,CFG_OU
23,53,pre_retirement,0.61,0.47,0.48000000000000004,0.05,CFG_OU
24,54,pre_retirement,0.63,0.46,0.49000000000000005,0.05,CFG_OU
25,55,pre_retirement,0.65,0.45,0.5,0.05,CFG_OU
26,56,pre_retirement,0.67,0.44,0.51,0.05,CFG_OU
27,57,pre_retirement,0.6900000000000001,0.43,0.52,0.05,CFG_OU
28,58,pre_retirement,0.71,0.42,0.53,0.05,CFG_OU
29,59,pre_retirement,0.73,0.41,0.54,0.05,CFG_OU
30,60,pre_retirement,0.75,0.4,0.5499999999999999,0.05,CFG_OU
31,61,pre_retirement,0.77,0.39,0.5599999999999999,0.05,CFG_OU
32,62,pre_retirement,0.79,0.38,0.57,0.05,CFG_OU
33,63,pre_retirement,0.8099999999999999,0.37,0.58,0.05,CFG_OU
34,64,pre_retirement,0.83,0.36,0.59,0.05,CFG_OU
35,65,retirement,0.85,0.35,0.6,0.05,CFG_OU
36,66,retirement,0.86,0.34,0.6099999999999999,0.05,CFG_OU
37,67,retirement,0.87,0.33,0.6199999999999999,0.05,CFG_OU
38,68,retirement,0.88,0.32,0.6299999999999999,0.05,CFG_OU
39,69,retirement,0.89,0.31,0.6399999999999999,0.05,CFG_OU
0,30,young_family,0.2,0.7,0.25000000000000006,0.05,CFG_OV
1,31,young_family,0.21000000000000002,0.69,0.26000000000000006,0.05,CFG_OV
2,32,young_family,0.22,0.68,0.26999999999999996,0.05,CFG_OV
3,33,young_family,0.23,0.67,0.27999999999999997,0.05,CFG_OV
4,34,young_family,0.24,0.66,0.29,0.05,CFG_OV
5,35,mid_career,0.25,0.65,0.3,0.05,CFG_OV
6,36,mid_career,0.27,0.64,0.31,0.05,CFG_OV
7,37,mid_career,0.29,0.63,0.32,0.05,CFG_OV
8,38,mid_career,0.31,0.62,0.33,0.05,CFG_OV
9,39,mid_career,0.32999999999999996,0.61,0.34,0.05,CFG_OV
10,40,mid_career,0.35,0.6,0.35000000000000003,0.05,CFG_OV
11,41,mid_career,0.37,0.59,0.36000000000000004,0.05,CFG_OV
12,42,mid_career,0.39,0.58,0.37000000000000005,0.05,CFG_OV
13,43,mid_career,0.41,0.57,0.38000000000000006,0.05,CFG_OV
14,44,mid_career,0.43,0.56,0.38999999999999996,0.05,CFG_OV
15,45,mid_career,0.45,0.55,0.39999999999999997,0.05,CFG_OV
16,46,mid_career,0.47000000000000003,0.54,0.41,0.05,CFG_OV
17,47,mid_career,0.49000000000000005,0.53,0.42,0.05,CFG_OV
18,48,mid_career,0.51,0.52,0.43,0.05,CFG_OV
19,49,mid_career,0.53,0.51,0.44,0.05,CFG_OV
20,50,pre_retirement,0.55,0.5,0.45,0.05,CFG_OV
21,51,pre_retirement,0.5700000000000001,0.49,0.46,0.05,CFG_OV
22,52,pre_retirement,0.5900000000000001,0.48,0.47000000000000003,0.05,CFG_OV
23,53,pre_retirement,0.61,0.47,0.48000000000000004,0.05,CFG_OV
24,54,pre_retirement,0.63,0.46,0.49000000000000005,0.05,CFG_OV
25,55,pre_retirement,0.65,0.45,0.5,0.05,CFG_OV
26,56,pre_retirement,0.67,0.44,0.51,0.05,CFG_OV
27,57,pre_retirement,0.6900000000000001,0.43,0.52,0.05,CFG_OV
28,58,pre_retirement,0.71,0.42,0.53,0.05,CFG_OV
29,59,pre_retirement,0.73,0.41,0.54,0.05,CFG_OV
30,60,pre_retirement,0.75,0.4,0.5499999999999999,0.05,CFG_OV
31,61,pre_retirement,0.77,0.39,0.5599999999999999,0.05,CFG_OV
32,62,pre_retirement,0.79,0.38,0.57,0.05,CFG_OV
33,63,pre_retirement,0.8099999999999999,0.37,0.58,0.05,CFG_OV
34,64,pre_retirement,0.83,0.36,0.59,0.05,CFG_OV
35,65,retirement,0.85,0.35,0.6,0.05,CFG_OV
36,66,retirement,0.86,0.34,0.6099999999999999,0.05,CFG_OV
37,67,retirement,0.87,0.33,0.6199999999999999,0.05,CFG_OV
38,68,retirement,0.88,0.32,0.6299999999999999,0.05,CFG_OV
39,69,retirement,0.89,0.31,0.6399999999999999,0.05,CFG_OV
0,30,young_family,0.2,0.7,0.25000000000000006,0.05,CFG_OW
1,31,young_family,0.21000000000000002,0.69,0.26000000000000006,0.05,CFG_OW
2,32,young_family,0.22,0.68,0.26999999999999996,0.05,CFG_OW
3,33,young_family,0.23,0.67,0.27999999999999997,0.05,CFG_OW
4,34,young_family,0.24,0.66,0.29,0.05,CFG_OW
5,35,mid_career,0.25,0.65,0.3,0.05,CFG_OW
6,36,mid_career,0.27,0.64,0.31,0.05,CFG_OW
7,37,mid_career,0.29,0.63,0.32,0.05,CFG_OW
8,38,mid_career,0.31,0.62,0.33,0.05,CFG_OW
9,39,mid_career,0.32999999999999996,0.61,0.34,0.05,CFG_OW
10,40,mid_career,0.35,0.6,0.35000000000000003,0.05,CFG_OW
11,41,mid_career,0.37,0.59,0.36000000000000004,0.05,CFG_OW
12,42,mid_career,0.39,0.58,0.37000000000000005,0.05,CFG_OW
13,43,mid_career,0.41,0.57,0.38000000000000006,0.05,CFG_OW
14,44,mid_career,0.43,0.56,0.38999999999999996,0.05,CFG_OW
15,45,mid_career,0.45,0.55,0.39999999999999997,0.05,CFG_OW
16,46,mid_career,0.47000000000000003,0.54,0.41,0.05,CFG_OW
17,47,mid_career,0.49000000000000005,0.53,0.42,0.05,CFG_OW
18,48,mid_career,0.51,0.52,0.43,0.05,CFG_OW
19,49,mid_career,0.53,0.51,0.44,0.05,CFG_OW
20,50,pre_retirement,0.55,0.5,0.45,0.05,CFG_OW
21,51,pre_retirement,0.5700000000000001,0.49,0.46,0.05,CFG_OW
22,52,pre_retirement,0.5900000000000001,0.48,0.47000000000000003,0.05,CFG_OW
23,53,pre_retirement,0.61,0.47,0.48000000000000004,0.05,CFG_OW
24,54,pre_retirement,0.63,0.46,0.49000000000000005,0.05,CFG_OW
25,55,pre_retirement,0.65,0.45,0.5,0.05,CFG_OW
26,56,pre_retirement,0.67,0.44,0.51,0.05,CFG_OW
27,57,pre_retirement,0.6900000000000001,0.43,0.52,0.05,CFG_OW
28,58,pre_retirement,0.71,0.42,0.53,0.05,CFG_OW
29,59,pre_retirement,0.73,0.41,0.54,0.05,CFG_OW
30,60,pre_retirement,0.75,0.4,0.5499999999999999,0.05,CFG_OW
31,61,pre_retirement,0.77,0.39,0.5599999999999999,0.05,CFG_OW
32,62,pre_retirement,0.79,0.38,0.57,0.05,CFG_OW
33,63,pre_retirement,0.8099999999999999,0.37,0.58,0.05,CFG_OW
34,64,pre_retirement,0.83,0.36,0.59,0.05,CFG_OW
35,65,retirement,0.85,0.35,0.6,0.05,CFG_OW
36,66,retirement,0.86,0.34,0.6099999999999999,0.05,CFG_OW
37,67,retirement,0.87,0.33,0.6199999999999999,0.05,CFG_OW
38,68,retirement,0.88,0.32,0.6299999999999999,0.05,CFG_OW
39,69,retirement,0.89,0.31,0.6399999999999999,0.05,CFG_OW
0,30,young_family,0.2,0.7,0.25000000000000006,0.05,CFG_OX
1,31,young_family,0.21000000000000002,0.69,0.26000000000000006,0.05,CFG_OX
2,32,young_family,0.22,0.68,0.26999999999999996,0.05,CFG_OX
3,33,young_family,0.23,0.67,0.27999999999999997,0.05,CFG_OX
4,34,young_family,0.24,0.66,0.29,0.05,CFG_OX
5,35,mid_career,0.25,0.65,0.3,0.05,CFG_OX
6,36,mid_career,0.27,0.64,0.31,0.05,CFG_OX
7,37,mid_career,0.29,0.63,0.32,0.05,CFG_OX
8,38,mid_career,0.31,0.62,0.33,0.05,CFG_OX
9,39,mid_career,0.32999999999999996,0.61,0.34,0.05,CFG_OX
10,40,mid_career,0.35,0.6,0.35000000000000003,0.05,CFG_OX
11,41,mid_career,0.37,0.59,0.36000000000000004,0.05,CFG_OX
12,42,mid_career,0.39,0.58,0.37000000000000005,0.05,CFG_OX
13,43,mid_career,0.41,0.57,0.38000000000000006,0.05,CFG_OX
14,44,mid_career,0.43,0.56,0.38999999999999996,0.05,CFG_OX
15,45,mid_career,0.45,0.55,0.39999999999999997,0.05,CFG_OX
16,46,mid_career,0.47000000000000003,0.54,0.41,0.05,CFG_OX
17,47,mid_career,0.49000000000000005,0.53,0.42,0.05,CFG_OX
18,48,mid_career,0.51,0.52,0.43,0.05,CFG_OX
19,49,mid_career,0.53,0.51,0.44,0.05,CFG_OX
20,50,pre_retirement,0.55,0.5,0.45,0.05,CFG_OX
21,51,pre_retirement,0.5700000000000001,0.49,0.46,0.05,CFG_OX
22,52,pre_retirement,0.5900000000000001,0.48,0.47000000000000003,0.05,CFG_OX
23,53,pre_retirement,0.61,0.47,0.48000000000000004,0.05,CFG_OX
24,54,pre_retirement,0.63,0.46,0.49000000000000005,0.05,CFG_OX
25,55,pre_retirement,0.65,0.45,0.5,0.05,CFG_OX
26,56,pre_retirement,0.67,0.44,0.51,0.05,CFG_OX
27,57,pre_retirement,0.6900000000000001,0.43,0.52,0.05,CFG_OX
28,58,pre_retirement,0.71,0.42,0.53,0.05,CFG_OX
29,59,pre_retirement,0.73,0.41,0.54,0.05,CFG_OX
30,60,pre_retirement,0.75,0.4,0.5499999999999999,0.05,CFG_OX
31,61,pre_retirement,0.77,0.39,0.5599999999999999,0.05,CFG_OX
32,62,pre_retirement,0.79,0.38,0.57,0.05,CFG_OX
33,63,pre_retirement,0.8099999999999999,0.37,0.58,0.05,CFG_OX
34,64,pre_retirement,0.83,0.36,0.59,0.05,CFG_OX
35,65,retirement,0.85,0.35,0.6,0.05,CFG_OX
36,66,retirement,0.86,0.34,0.6099999999999999,0.05,CFG_OX
37,67,retirement,0.87,0.33,0.6199999999999999,0.05,CFG_OX
38,68,retirement,0.88,0.32,0.6299999999999999,0.05,CFG_OX
39,69,retirement,0.89,0.31,0.6399999999999999,0.05,CFG_OX
0,30,young_family,0.2,0.7,0.25000000000000006,0.05,CFG_OY
1,31,young_family,0.21000000000000002,0.69,0.26000000000000006,0.05,CFG_OY
2,32,young_family,0.22,0.68,0.26999999999999996,0.05,CFG_OY
3,33,young_family,0.23,0.67,0.27999999999999997,0.05,CFG_OY
4,34,young_family,0.24,0.66,0.29,0.05,CFG_OY
5,35,mid_career,0.25,0.65,0.3,0.05,CFG_OY
6,36,mid_career,0.27,0.64,0.31,0.05,CFG_OY
7,37,mid_career,0.29,0.63,0.32,0.05,CFG_OY
8,38,mid_career,0.31,0.62,0.33,0.05,CFG_OY
9,39,mid_career,0.32999999999999996,0.61,0.34,0.05,CFG_OY
10,40,mid_career,0.35,0.6,0.35000000000000003,0.05,CFG_OY
11,41,mid_career,0.37,0.59,0.36000000000000004,0.05,CFG_OY
12,42,mid_career,0.39,0.58,0.37000000000000005,0.05,CFG_OY
13,43,mid_career,0.41,0.57,0.38000000000000006,0.05,CFG_OY
14,44,mid_career,0.43,0.56,0.38999999999999996,0.05,CFG_OY
15,45,mid_career,0.45,0.55,0.39999999999999997,0.05,CFG_OY
16,46,mid_career,0.47000000000000003,0.54,0.41,0.05,CFG_OY
17,47,mid_career,0.49000000000000005,0.53,0.42,0.05,CFG_OY
18,48,mid_career,0.51,0.52,0.43,0.05,CFG_OY
19,49,mid_career,0.53,0.51,0.44,0.05,CFG_OY
20,50,pre_retirement,0.55,0.5,0.45,0.05,CFG_OY
21,51,pre_retirement,0.5700000000000001,0.49,0.46,0.05,CFG_OY
22,52,pre_retirement,0.5900000000000001,0.48,0.47000000000000003,0.05,CFG_OY
23,53,pre_retirement,0.61,0.47,0.48000000000000004,0.05,CFG_OY
24,54,pre_retirement,0.63,0.46,0.49000000000000005,0.05,CFG_OY
25,55,pre_retirement,0.65,0.45,0.5,0.05,CFG_OY
26,56,pre_retirement,0.67,0.44,0.51,0.05,CFG_OY
27,57,pre_retirement,0.6900000000000001,0.43,0.52,0.05,CFG_OY
28,58,pre_retirement,0.71,0.42,0.53,0.05,CFG_OY
29,59,pre_retirement,0.73,0.41,0.54,0.05,CFG_OY
30,60,pre_retirement,0.75,0.4,0.5499999999999999,0.05,CFG_OY
31,61,pre_retirement,0.77,0.39,0.5599999999999999,0.05,CFG_OY
32,62,pre_retirement,0.79,0.38,0.57,0.05,CFG_OY
33,63,pre_retirement,0.8099999999999999,0.37,0.58,0.05,CFG_OY
34,64,pre_retirement,0.83,0.36,0.59,0.05,CFG_OY
35,65,retirement,0.85,0.35,0.6,0.05,CFG_OY
36,66,retirement,0.86,0.34,0.6099999999999999,0.05,CFG_OY
37,67,retirement,0.87,0.33,0.6199999999999999,0.05,CFG_OY
38,68,retirement,0.88,0.32,0.6299999999999999,0.05,CFG_OY
39,69,retirement,0.89,0.31,0.6399999999999999,0.05,CFG_OY
0,30,young_family,0.2,0.7,0.25000000000000006,0.05,CFG_OZ
1,31,young_family,0.21000000000000002,0.69,0.26000000000000006,0.05,CFG_OZ
2,32,young_family,0.22,0.68,0.26999999999999996,0.05,CFG_OZ
3,33,young_family,0.23,0.67,0.27999999999999997,0.05,CFG_OZ
4,34,young_family,0.24,0.66,0.29,0.05,CFG_OZ
5,35,mid_career,0.25,0.65,0.3,0.05,CFG_OZ
6,36,mid_career,0.27,0.64,0.31,0.05,CFG_OZ
7,37,mid_career,0.29,0.63,0.32,0.05,CFG_OZ
8,38,mid_career,0.31,0.62,0.33,0.05,CFG_OZ
9,39,mid_career,0.32999999999999996,0.61,0.34,0.05,CFG_OZ
10,40,mid_career,0.35,0.6,0.35000000000000003,0.05,CFG_OZ
11,41,mid_career,0.37,0.59,0.36000000000000004,0.05,CFG_OZ
12,42,mid_career,0.39,0.58,0.37000000000000005,0.05,CFG_OZ
13,43,mid_career,0.41,0.57,0.38000000000000006,0.05,CFG_OZ
14,44,mid_career,0.43,0.56,0.38999999999999996,0.05,CFG_OZ
15,45,mid_career,0.45,0.55,0.39999999999999997,0.05,CFG_OZ
16,46,mid_career,0.47000000000000003,0.54,0.41,0.05,CFG_OZ
17,47,mid_career,0.49000000000000005,0.53,0.42,0.05,CFG_OZ
18,48,mid_career,0.51,0.52,0.43,0.05,CFG_OZ
19,49,mid_career,0.53,0.51,0.44,0.05,CFG_OZ
20,50,pre_retirement,0.55,0.5,0.45,0.05,CFG_OZ
21,51,pre_retirement,0.5700000000000001,0.49,0.46,0.05,CFG_OZ
22,52,pre_retirement,0.5900000000000001,0.48,0.47000000000000003,0.05,CFG_OZ
23,53,pre_retirement,0.61,0.47,0.48000000000000004,0.05,CFG_OZ
24,54,pre_retirement,0.63,0.46,0.49000000000000005,0.05,CFG_OZ
25,55,pre_retirement,0.65,0.45,0.5,0.05,CFG_OZ
26,56,pre_retirement,0.67,0.44,0.51,0.05,CFG_OZ
27,57,pre_retirement,0.6900000000000001,0.43,0.52,0.05,CFG_OZ
28,58,pre_retirement,0.71,0.42,0.53,0.05,CFG_OZ
29,59,pre_retirement,0.73,0.41,0.54,0.05,CFG_OZ
30,60,pre_retirement,0.75,0.4,0.5499999999999999,0.05,CFG_OZ
31,61,pre_retirement,0.77,0.39,0.5599999999999999,0.05,CFG_OZ
32,62,pre_retirement,0.79,0.38,0.57,0.05,CFG_OZ
33,63,pre_retirement,0.8099999999999999,0.37,0.58,0.05,CFG_OZ
34,64,pre_retirement,0.83,0.36,0.59,0.05,CFG_OZ
35,65,retirement,0.85,0.35,0.6,0.05,CFG_OZ
36,66,retirement,0.86,0.34,0.6099999999999999,0.05,CFG_OZ
37,67,retirement,0.87,0.33,0.6199999999999999,0.05,CFG_OZ
38,68,retirement,0.88,0.32,0.6299999999999999,0.05,CFG_OZ
39,69,retirement,0.89,0.31,0.6399999999999999,0.05,CFG_OZ
0,30,young_family,0.2,0.7,0.25000000000000006,0.05,CFG_PA
1,31,young_family,0.21000000000000002,0.69,0.26000000000000006,0.05,CFG_PA
2,32,young_family,0.22,0.68,0.26999999999999996,0.05,CFG_PA
3,33,young_family,0.23,0.67,0.27999999999999997,0.05,CFG_PA
4,34,young_family,0.24,0.66,0.29,0.05,CFG_PA
5,35,mid_career,0.25,0.65,0.3,0.05,CFG_PA
6,36,mid_career,0.27,0.64,0.31,0.05,CFG_PA
7,37,mid_career,0.29,0.63,0.32,0.05,CFG_PA
8,38,mid_career,0.31,0.62,0.33,0.05,CFG_PA
9,39,mid_career,0.32999999999999996,0.61,0.34,0.05,CFG_PA
10,40,mid_career,0.35,0.6,0.35000000000000003,0.05,CFG_PA
11,41,mid_career,0.37,0.59,0.36000000000000004,0.05,CFG_PA
12,42,mid_career,0.39,0.58,0.37000000000000005,0.05,CFG_PA
13,43,mid_career,0.41,0.57,0.38000000000000006,0.05,CFG_PA
14,44,mid_career,0.43,0.56,0.38999999999999996,0.05,CFG_PA
15,45,mid_career,0.45,0.55,0.39999999999999997,0.05,CFG_PA
16,46,mid_career,0.47000000000000003,0.54,0.41,0.05,CFG_PA
17,47,mid_career,0.49000000000000005,0.53,0.42,0.05,CFG_PA
18,48,mid_career,0.51,0.52,0.43,0.05,CFG_PA
19,49,mid_career,0.53,0.51,0.44,0.05,CFG_PA
20,50,pre_retirement,0.55,0.5,0.45,0.05,CFG_PA
21,51,pre_retirement,0.5700000000000001,0.49,0.46,0.05,CFG_PA
22,52,pre_retirement,0.5900000000000001,0.48,0.47000000000000003,0.05,CFG_PA
23,53,pre_retirement,0.61,0.47,0.48000000000000004,0.05,CFG_PA
24,54,pre_retirement,0.63,0.46,0.49000000000000005,0.05,CFG_PA
25,55,pre_retirement,0.65,0.45,0.5,0.05,CFG_PA
26,56,pre_retirement,0.67,0.44,0.51,0.05,CFG_PA
27,57,pre_retirement,0.6900000000000001,0.43,0.52,0.05,CFG_PA
28,58,pre_retirement,0.71,0.42,0.53,0.05,CFG_PA
29,59,pre_retirement,0.73,0.41,0.54,0.05,CFG_PA
30,60,pre_retirement,0.75,0.4,0.5499999999999999,0.05,CFG_PA
31,61,pre_retirement,0.77,0.39,0.5599999999999999,0.05,CFG_PA
32,62,pre_retirement,0.79,0.38,0.57,0.05,CFG_PA
33,63,pre_retirement,0.8099999999999999,0.37,0.58,0.05,CFG_PA
34,64,pre_retirement,0.83,0.36,0.59,0.05,CFG_PA
35,65,retirement,0.85,0.35,0.6,0.05,CFG_PA
36,66,retirement,0.86,0.34,0.6099999999999999,0.05,CFG_PA
37,67,retirement,0.87,0.33,0.6199999999999999,0.05,CFG_PA
38,68,retirement,0.88,0.32,0.6299999999999999,0.05,CFG_PA
39,69,retirement,0.89,0.31,0.6399999999999999,0.05,CFG_PA
0,30,young_family,0.2,0.7,0.25000000000000006,0.05,CFG_PB
1,31,young_family,0.21000000000000002,0.69,0.26000000000000006,0.05,CFG_PB
2,32,young_family,0.22,0.68,0.26999999999999996,0.05,CFG_PB
3,33,young_family,0.23,0.67,0.27999999999999997,0.05,CFG_PB
4,34,young_family,0.24,0.66,0.29,0.05,CFG_PB
5,35,mid_career,0.25,0.65,0.3,0.05,CFG_PB
6,36,mid_career,0.27,0.64,0.31,0.05,CFG_PB
7,37,mid_career,0.29,0.63,0.32,0.05,CFG_PB
8,38,mid_career,0.31,0.62,0.33,0.05,CFG_PB
9,39,mid_career,0.32999999999999996,0.61,0.34,0.05,CFG_PB
10,40,mid_career,0.35,0.6,0.35000000000000003,0.05,CFG_PB
11,41,mid_career,0.37,0.59,0.36000000000000004,0.05,CFG_PB
12,42,mid_career,0.39,0.58,0.37000000000000005,0.05,CFG_PB
13,43,mid_career,0.41,0.57,0.38000000000000006,0.05,CFG_PB
14,44,mid_career,0.43,0.56,0.38999999999999996,0.05,CFG_PB
15,45,mid_career,0.45,0.55,0.39999999999999997,0.05,CFG_PB
16,46,mid_career,0.47000000000000003,0.54,0.41,0.05,CFG_PB
17,47,mid_career,0.49000000000000005,0.53,0.42,0.05,CFG_PB
18,48,mid_career,0.51,0.52,0.43,0.05,CFG_PB
19,49,mid_career,0.53,0.51,0.44,0.05,CFG_PB
20,50,pre_retirement,0.55,0.5,0.45,0.05,CFG_PB
21,51,pre_retirement,0.5700000000000001,0.49,0.46,0.05,CFG_PB
22,52,pre_retirement,0.5900000000000001,0.48,0.47000000000000003,0.05,CFG_PB
23,53,pre_retirement,0.61,0.47,0.48000000000000004,0.05,CFG_PB
24,54,pre_retirement,0.63,0.46,0.49000000000000005,0.05,CFG_PB
25,55,pre_retirement,0.65,0.45,0.5,0.05,CFG_PB
26,56,pre_retirement,0.67,0.44,0.51,0.05,CFG_PB
27,57,pre_retirement,0.6900000000000001,0.43,0.52,0.05,CFG_PB
28,58,pre_retirement,0.71,0.42,0.53,0.05,CFG_PB
29,59,pre_retirement,0.73,0.41,0.54,0.05,CFG_PB
30,60,pre_retirement,0.75,0.4,0.5499999999999999,0.05,CFG_PB
31,61,pre_retirement,0.77,0.39,0.5599999999999999,0.05,CFG_PB
32,62,pre_retirement,0.79,0.38,0.57,0.05,CFG_PB
33,63,pre_retirement,0.8099999999999999,0.37,0.58,0.05,CFG_PB
34,64,pre_retirement,0.83,0.36,0.59,0.05,CFG_PB
35,65,retirement,0.85,0.35,0.6,0.05,CFG_PB
36,66,retirement,0.86,0.34,0.6099999999999999,0.05,CFG_PB
37,67,retirement,0.87,0.33,0.6199999999999999,0.05,CFG_PB
38,68,retirement,0.88,0.32,0.6299999999999999,0.05,CFG_PB
39,69,retirement,0.89,0.31,0.6399999999999999,0.05,CFG_PB
0,30,young_family,0.2,0.7,0.25000000000000006,0.05,CFG_PC
1,31,young_family,0.21000000000000002,0.69,0.26000000000000006,0.05,CFG_PC
2,32,young_family,0.22,0.68,0.26999999999999996,0.05,CFG_PC
3,33,young_family,0.23,0.67,0.27999999999999997,0.05,CFG_PC
4,34,young_family,0.24,0.66,0.29,0.05,CFG_PC
5,35,mid_career,0.25,0.65,0.3,0.05,CFG_PC
6,36,mid_career,0.27,0.64,0.31,0.05,CFG_PC
7,37,mid_career,0.29,0.63,0.32,0.05,CFG_PC
8,38,mid_career,0.31,0.62,0.33,0.05,CFG_PC
9,39,mid_career,0.32999999999999996,0.61,0.34,0.05,CFG_PC
10,40,mid_career,0.35,0.6,0.35000000000000003,0.05,CFG_PC
11,41,mid_career,0.37,0.59,0.36000000000000004,0.05,CFG_PC
12,42,mid_career,0.39,0.58,0.37000000000000005,0.05,CFG_PC
13,43,mid_career,0.41,0.57,0.38000000000000006,0.05,CFG_PC
14,44,mid_career,0.43,0.56,0.38999999999999996,0.05,CFG_PC
15,45,mid_career,0.45,0.55,0.39999999999999997,0.05,CFG_PC
16,46,mid_career,0.47000000000000003,0.54,0.41,0.05,CFG_PC
17,47,mid_career,0.49000000000000005,0.53,0.42,0.05,CFG_PC
18,48,mid_career,0.51,0.52,0.43,0.05,CFG_PC
19,49,mid_career,0.53,0.51,0.44,0.05,CFG_PC
20,50,pre_retirement,0.55,0.5,0.45,0.05,CFG_PC
21,51,pre_retirement,0.5700000000000001,0.49,0.46,0.05,CFG_PC
22,52,pre_retirement,0.5900000000000001,0.48,0.47000000000000003,0.05,CFG_PC
23,53,pre_retirement,0.61,0.47,0.48000000000000004,0.05,CFG_PC
24,54,pre_retirement,0.63,0.46,0.49000000000000005,0.05,CFG_PC
25,55,pre_retirement,0.65,0.45,0.5,0.05,CFG_PC
26,56,pre_retirement,0.67,0.44,0.51,0.05,CFG_PC
